,id,fecha,id_producto,id_cliente,cantidad,descuento,id_tienda
218,9f8860b6-5c3d-4d3f-9b16-9d97d189b3fe,2024-01-17 09:40:00,09f1ae0a-3ba1-4e55-9184-965941e3b351,d2c6341e-3474-4585-b1f8-77b8bd0be0d0,12,11,52ef77d6-c5e2-4a40-a9ca-b44fd93ea5b8
219,f3c6473d-fd1c-4d4e-b6bb-ee4949117410,2023-09-10 20:23:00,b2491bb0-bbbf-4d5e-a9dc-e4dc92b3b6c9,259d36d0-62d5-4346-aeb6-fe4ce3f78529,81,40,552631a4-b511-44aa-9ed7-1216ee707b55
220,a411e4a9-357c-43e8-ad41-b6be51efe5c3,2023-04-19 14:18:00,a82d909d-6089-4196-a244-f5972eb5f5d6,dbafb8fc-7e48-4c0b-832f-badebd524d3f,114,53,f20e8a62-6e41-4b46-bee6-52117f513e09
221,c01eb570-643b-48a6-ad2b-e7f81c515d56,2024-01-28 10:48:00,ea6b5ce2-bb7e-419a-9281-89543098cf44,a5f77950-b04a-42ab-ade4-5a2d78aafee8,130,60,fd8e2098-b579-4011-be1e-2595ee980fb7
222,a474d323-89b6-499c-927b-542e3d64470f,2023-12-07 20:11:00,25248cbc-1bc2-4cbe-807d-5bd288efff1c,7b32e1e0-d422-4cd7-8601-008e6d063d88,75,9,e5ebe5f6-c7c8-4384-b32b-21db20206ce9
223,ff1cec77-0536-4020-aff6-f368406e0c4d,2023-08-14 14:08:00,cca120b0-3f01-4b97-ae51-1001a17e6a33,1b9de471-3588-4c81-99e9-f838bfdfdda6,163,34,08e8a61f-176a-407b-999b-4250710ceda5
224,4b54a7bd-84a2-4e82-bd21-a9f5f024959e,2023-11-23 10:21:00,fd535652-31c6-40c0-ba93-269ab617dc34,85d7eb47-f15e-4af2-99ff-d7827ecb4e93,178,30,da841a4d-d64d-4895-b60e-aef2b4813dd6
225,ea4a3c08-98ea-46c7-a42b-3254ca3fa283,2023-06-24 13:48:00,bc70bd45-5589-40aa-b805-699a99a36b3e,1357718f-73e0-42d3-a633-ef47630fc0e3,78,20,89f3c75e-e1ee-46af-93c7-306d3322ce23
226,2bad341b-0553-4a78-b64b-6ba315bbfebc,2023-01-05 18:34:00,7ba29b2d-7532-4222-8e75-8ea51e218ee1,d9cc7357-af37-4b87-ac7e-533d0b72bdaa,119,38,c2e0a2f7-a04f-49e5-9931-d775953b6208
227,d88e303d-c3b2-4dba-a122-b89cee042650,2023-12-19 23:55:00,42c7ab02-78e7-4b48-8b23-649bed68937a,60ca7ed4-c05b-4996-87d8-b07e9de8f438,57,48,fd2591b3-4f57-482d-be34-8517a09c0b43
228,e922a29f-5e85-4339-a98f-f3fd4d9ee62b,2023-05-18 11:48:00,e4ffd7a9-2cf7-4918-b70b-3fd4551c3f18,b59fd090-38d6-4d16-8b24-0414f838ea0a,56,30,9f302a90-5cfe-43fe-92fa-668a34d7c85f
229,79c5d0d6-d0d6-41a7-9d40-5f55061365bf,2023-11-02 08:59:00,7d879160-acdb-483b-a1a6-245264bc3edd,99733d61-537f-489c-9a9f-f08e9a3ac4d8,103,60,3c9f16a2-28f2-4431-bc57-7ebb2a5cf931
230,fc8947b2-9aa1-4a07-91f7-0b4f188fc301,2024-03-08 16:19:00,0ca7da54-b320-424d-aa77-ce3cdc60307f,3af05f10-07e7-4666-bbdc-e2953299c05c,35,27,a22a1a79-e37c-42fe-a1b4-290b3ccc7865
231,7a01d345-c8d2-4ab5-89b1-576991345fbb,2023-04-04 10:31:00,b18812fc-f3e6-457d-a7f6-cb982d456a3d,4eaba302-baac-4bcb-a665-8a54974a48c4,149,36,029192c1-4e2e-48a2-9f0d-1136282556e2
232,757d204b-3c40-4740-8729-bc795605a0f5,2023-09-03 11:32:00,b400b585-486b-4fcd-92a8-e6353ad535f1,9894cdec-faec-4363-a754-5d8269ba982a,54,20,8489b3a4-6828-42c8-8e4e-783fbf9dc9e8
233,78c7b1c3-f2a5-4e5b-9c8e-e77dc2e5c0da,2024-02-06 17:42:00,8ed5e09f-eb38-4bdb-a8e0-f6adbd701db7,07aab05e-e16a-44d5-8607-0708794d767d,134,44,05526dae-66cc-447a-acd1-5f22aa3765d7
234,d986cb73-3dcf-4175-853d-a530928a4cde,2024-03-31 23:32:00,55ccb523-ffa1-4ac3-94c6-c95c33eb1965,f79aafe3-c8ad-49bb-b343-ea783c8af06b,100,37,6635d90e-6a58-407b-a286-e68adc4722d0
235,83b3222f-c3ca-4a01-84c9-9ce749cfbc3c,2024-01-21 19:41:00,c6e61c69-8247-4ce6-9817-708361face2f,dec31566-052c-4b0a-9818-fd23dff6e19c,121,35,ea7045bf-6e3a-4123-b84d-b55362dd9558
236,670f74cd-7d7b-422d-b932-7f27878f8665,2024-01-21 18:54:00,a3cf5edd-f6cf-4112-b784-10be8ef34a67,7d28868e-fedb-4915-8d19-11d3f3b9cb12,103,57,7d3bf20d-bdb3-44b2-95b4-c694aed212df
237,d886816c-17bc-490d-a1e1-7306d448fa22,2024-03-04 23:19:00,3706e845-d153-4c4d-9198-dc4d700887ad,81f773cc-461b-463a-b808-eb165e7875e3,94,46,d143a12d-99e5-40a1-841e-ab37933acfbc
238,fc50c0a6-37a8-479c-9975-5a45b1ecf355,2023-04-03 21:02:00,e036216d-4f77-4ad8-8216-2a553037b202,44fd83a6-08ec-4176-8416-a079e6a0d923,92,12,0eb3afff-a212-4ced-a1a6-5577d5c06efc
239,77bf2d64-16c0-4fb3-bd21-3a8d96c9742f,2023-03-12 21:05:00,75dfb96c-5c60-4ff3-bf4a-c6963093603b,4eeec8cb-bce2-4286-89d5-8b43b24c20f6,47,57,6161a449-cf1a-4afb-a5c0-46ff00aef92a
240,968b5c02-4acc-42bd-afc8-2ccfa29e9095,2023-02-11 11:21:00,5a55ba80-2010-458e-bc3b-56cc2ab3f6b7,c8021115-4116-4c9c-82fc-bcfe18e3d03f,86,46,e42dcf8c-6f91-48fb-87e1-20ca7e1a4478
241,2328bea7-465c-43df-ac18-230818839966,2024-01-16 12:46:00,f0104cd6-a745-43fe-a8c9-c94765e57fe0,cc6d8347-8e34-4df9-a0ed-4aacaa6b9378,57,59,b8e7c939-e607-4c67-a387-661c2604764e
242,9343bd0f-be30-4d77-a004-b8588525204f,2023-12-26 20:17:00,518185c5-cd63-4ebe-b6b1-14ce8ca0e8db,c2b662cc-b66d-4bb6-a07f-5e4c0cae9197,2,60,accfc91c-07f6-4095-90d8-07710138ffd4
243,9673f11c-502f-4516-8f7c-fee5b2493ffb,2024-02-07 19:03:00,d5491607-2db3-4aeb-a66c-bf8fdd549e45,be87b2b8-439d-4559-bf2f-88ef08c95da9,144,30,fe53a6f9-b9bb-4eba-929e-718dccdef101
244,158b7852-4c48-4feb-ae91-d3311839b487,2023-10-30 18:19:00,6be06830-4818-4b89-81a9-d62d6166fa5e,7a05eb97-22cc-4a37-8eea-faa7571c5d09,200,39,6acaa13d-0c9d-46fa-b3a8-3749a33ef47b
245,ef0edb53-e649-4dcc-a516-b98627701078,2023-02-24 22:33:00,e72d5942-4d3f-4a68-ae07-85719fbb29b9,c2a30512-65f1-4838-91d1-af78386404c8,176,44,4fb9f23c-ad52-4af0-a4a5-a4a1dac144e7
246,0058f6d3-1176-4c53-bf17-8238db231598,2023-02-17 09:46:00,aa327814-bff7-4249-9c15-e14df9049bea,5704cf3c-7ffb-4d20-948d-3d8208c48b9d,37,27,5df8628f-2d88-4e4b-8e5d-98d707700ea8
247,017933a6-5091-42b5-81ff-f9a6669a4d12,2023-10-07 09:50:00,a0c1ef4f-a1f7-4dc5-bc79-2f766d5b18cf,4d6831c3-745b-4e15-ac8a-02a31e57b935,75,19,ba7597b9-408b-4c5f-915e-af6e6304fd12
248,6bf29818-3af3-4057-8eef-47f5225e2d04,2023-08-30 23:31:00,3771be6e-4cc3-4740-a8fa-14d83ae6fd12,10534354-54dc-4292-a4dc-a9ebf5139382,130,42,d400ebc5-f62f-4b67-9e41-82b39e16026d
249,04d1cc59-41e4-44d4-aef6-f7d5d2d984b3,2023-05-11 11:05:00,5396c5c5-79ae-4e2a-802b-de58c988a37b,aa77df35-63b8-42da-8426-53d67a7e5a8d,146,56,6b84c91f-6664-46c8-b8e4-f1f1b9a44a67
250,3372f2c8-1ed6-4bc2-8c34-142e7dc8fa31,2023-11-16 11:19:00,06b6b432-351f-4b44-a231-bb7c713fd411,1df4d626-b56c-4824-ac90-f239bbbdcdad,132,50,f68c9ca9-3623-457d-8b52-d5cfe3e8ed6b
251,7b8835fb-573e-4ccf-bcee-9640fe296887,2023-11-11 12:04:00,306de916-5d03-40bb-a8e2-dbe8df403e58,75f2107e-b564-4a0d-a32b-90fa5824a3e1,181,54,188409cb-fde2-4bea-b8cc-4424c9064124
252,cf77fcce-e49a-42f8-90c3-e4cfe19cb090,2024-01-09 19:34:00,cc04b7ca-ad54-4e4d-8c03-148264049f54,3e4bc2f9-9e82-41c2-874c-06cf8671af83,110,55,61ed0d2b-b98d-4c14-9fe7-a88d8fc60ff4
253,75df6597-5beb-4e82-ac35-69a94f5eb61a,2023-06-16 18:21:00,57d5b1f6-d682-4fde-9ace-1e0acc4c38c5,b9819898-e75b-441d-b560-3bd60d0a292a,116,55,7cdf6e00-acb9-49b8-af80-c5b4a9e1946c
254,0b2b7e70-1c7c-4ff9-b274-c5fec408ccba,2023-03-10 22:37:00,b3974ea1-73d2-4bf7-b0e8-3ff4043bdc38,fd80f324-1537-4490-b9c4-3859632ae4ae,74,11,9a12def5-c7ca-4118-a64b-c1105564a99a
255,bf8954d9-0bfd-471c-b8e9-fd037f7965eb,2023-05-28 09:11:00,7282b1c6-65fd-407f-8942-e14f4af09003,18a6d1e9-2188-4300-9d8f-c3843d0f4834,139,57,776bbdc5-aa68-4b79-9104-1cd0006c9df1
256,d34cc79f-d9ea-42b7-9ff3-1b3aebb8e91c,2023-06-08 21:00:00,f56ece67-878a-489f-86ee-2d14a2580d04,4a462f31-edfb-4733-bb10-8de904779a1b,91,60,6f9fe32e-23cd-407d-9790-76d93608472b
257,a8ee42a8-bcd2-45f2-a278-35be71d11c8e,2024-03-02 19:35:00,2a66298e-9328-4000-ace5-1bfbf9fd5295,0190acd3-eb8d-4b1f-bad2-2c7caf8e887f,193,13,a46f5fc8-1a90-4c29-9aba-80d913540ff8
258,e6730c79-7321-4c0f-8988-8b45f0ad23c2,2023-04-02 15:40:00,43545c14-21a7-4e3f-959d-5de50bcd09af,80918a4d-5121-46d2-890c-60e470554640,91,60,9d283fa0-46ab-4f4d-9877-0acb06c82ed2
259,37d81ff4-9b76-4827-9e3d-7e339b7faa2b,2024-01-13 12:24:00,d8637d4e-87b6-4396-892f-24104cd64218,59500fd1-5d84-4317-a533-20a6846d9d1b,191,19,baecc52d-732e-49b9-8789-51a6c79567e4
260,d8d97abf-097e-4228-b076-eb1a5658fbd1,2023-11-20 21:43:00,7a5342b7-5d00-4ca3-a891-77e3017b68f7,2eac6f18-ceac-4e5d-bf8a-3e1c92ff3482,182,22,f473edea-2b2e-44b2-a1c4-fdb80f19cc95
261,e6cd487f-cb46-432c-8f58-5751bbe2d4a8,2024-02-09 10:11:00,b781a801-8ecc-4e40-9b3e-77031b060fe2,55e2bd56-0c50-4d2a-bd42-0bcba4abbb6c,100,21,0f73cf73-710e-4434-8652-62a5f31fa232
262,90d5755b-5602-46b1-83f8-1e2d979da901,2023-06-06 10:13:00,14d4027a-11ae-482b-9d9c-a5a7c40219a1,d6fb224c-bdae-4286-9996-a9ebf5ad626e,161,60,329bb58b-25ff-451d-87bc-e8b7eb1a60a0
263,8587063a-13f7-4827-8ca1-22e27c5bdfca,2023-05-29 23:17:00,8c31a9e0-6de3-4c1d-8c1e-028502c780ed,582c8252-17a6-475c-a1c9-93428010b73e,122,58,b7c49390-e655-47b3-a665-b8ca81c9376a
264,57e5da61-9e95-46cb-a6ae-38556a928b1f,2023-05-09 19:59:00,80e4c25c-21f6-4aaf-8706-b67a9d221257,1b1315a7-33f5-4d29-8796-16e12135ec55,99,36,03027423-28b7-4d25-ad1e-e7eb431dbbd7
265,6de9b306-5d12-4b4a-ae0a-69b60d2a9e02,2023-11-06 08:55:00,278b2eb4-8792-4d11-9f77-182768377afa,5848b9c4-7b02-424e-a85f-cdab8f4d484c,51,2,deccd78f-8843-46b4-82bd-c5aebad2bfe2
266,19d0fc5f-6b17-4f02-ad98-a471aa4980d4,2024-01-23 16:05:00,ae31a8a6-341e-4470-a8a8-4849cbfc1ebd,d9c0bf1c-0d15-4b6a-8edc-53681592b873,59,31,f7416bc8-1fed-4b52-b0f5-c53c658bf6ad
267,461f8e3c-84a6-4eac-8262-9dd0111d9431,2023-09-21 19:36:00,074a31ca-d4a6-4d52-8105-d419dbec72a9,c640721c-d55f-4260-92bd-6c3c10343245,100,50,6cbe0146-db09-4953-b4a6-200ba3f5a9c8
268,26a403e2-2098-4fd2-a1e9-e8708c2c5155,2023-09-29 19:22:00,edc8775f-1bb8-499d-9d35-f66e2307b469,3a2e905a-bc02-4ac4-a312-4ea99c8daa00,87,51,18599466-0f02-4e96-ae25-61e09f08c33a
269,ddfc2f01-ec31-4158-98f7-40e87c6d1361,2024-02-03 10:40:00,41df4732-3d4b-4588-838a-cda900388f93,5cfcbd22-9b8b-43a5-9778-c3a5b406e36e,89,8,ff2873ce-f6c2-4a88-a9c7-0cab0b815b30
270,b73317db-f329-4a3f-bc33-a421af9ee68b,2023-03-14 11:48:00,640bcf89-c112-4d6e-86c3-30cdfce8741a,9598b2cb-370a-4260-b7db-8dc3ee376ad6,70,27,0fa5a0c9-f4a5-467c-878b-a03ddacf4e0a
271,0408757d-de4e-43c6-acb1-991d08c4b8ec,2023-05-11 08:35:00,da22dc2c-c4a5-46af-938e-37f50826dcaa,1f13e2bf-9853-4186-a2f9-8bd4fde88691,163,26,bb19a0ba-deb3-4ad7-82af-1bde46f8a498
272,776b1271-3616-4c1c-b15d-9265e3275f4d,2023-09-29 18:58:00,cc134f5f-df15-4af5-be78-e73f1b843541,44f7ab61-98a2-4b14-a69c-2501ea78d465,45,46,fba4af3a-cbad-496f-9798-7178cf51a707
273,f3df6d3e-8b23-48bb-8c71-bbe987ee8550,2023-08-28 20:37:00,f0f22cbf-4957-4d48-8318-db063b018ae8,5dc66d89-47d0-48de-b305-2cb15504d4e3,124,18,4b3c76e5-95f7-4ebe-9abd-99ef1d16a2da
274,b4a348fc-85fc-4560-a3a4-e76e6d9e9f7c,2024-01-29 17:49:00,b5a76921-4b6d-4fde-9442-36a19688db56,f30e31df-797b-4529-a9f6-f61d5a7fe002,89,47,4d68249f-287d-4542-9a56-506e29f4b217
275,9f984cc6-38bf-439d-9e2f-768778f307bf,2024-01-31 13:38:00,be4d0893-c42b-4425-adfc-ff3a9071ad36,f0320d68-1270-47d5-8593-5047278e3351,188,16,9600b695-e8cf-43a9-85c7-fb0346f0f216
276,a29b9299-ca00-4166-b9df-7c11c5ada619,2023-12-30 19:14:00,40ac25ec-1c63-419a-a899-44610f74cca5,3a9388f3-4e6b-444b-93ba-c8130124d46f,12,13,065f40be-f29c-4f61-b963-996276a545bc
277,f0d12844-4a65-449b-935d-4cd9d874410a,2023-04-28 23:10:00,d2174efe-bad9-48c6-9186-c87bcecb1049,91cfdc9a-4f92-400c-8e4d-395a8a77d390,88,35,84c87303-7759-4227-9cc4-a498c87779d6
278,95a1943d-bb2d-45e5-9073-288c2db808c4,2023-01-25 13:56:00,6bfc7f2c-61e8-49f8-b733-c992275e12c9,a088e0a4-188b-4e8d-86d7-f98583ce8063,142,52,4041525e-b398-4425-86f9-d29de9a19cb0
279,94043712-dfa8-43cb-9050-b59bc6943a4e,2023-04-20 18:47:00,3ebf17df-5177-424c-b036-82acd230589e,e3aed48e-ede0-456f-b8d8-24162dbad086,63,29,5df7fd1c-ceee-4b87-bb75-c14041bde46e
280,7008e8f4-a8c9-4ecc-b6d9-09c1bafdfc0a,2023-02-25 22:59:00,fc8783ca-7170-43e6-931e-d3d64eab06d6,3b64dbd2-48e8-42e7-9368-e7ec772db72e,36,19,926a86a2-d609-46bc-bd62-652ae0aa413b
281,0be413c2-e3e0-47f5-b9a4-378332fdf1b7,2023-11-16 15:08:00,47fbc089-97ef-415b-bc67-fc95df099e13,2744a153-a3db-4d84-a6f3-63a7f142534d,161,29,ea48f3e2-e58b-48dc-841c-b7eebd9a02e4
282,f9260209-8c71-422c-9cd3-04a3dc16face,2023-05-25 23:20:00,cf5c8c0b-c764-470e-a127-07646b88b310,8d11ede7-fed9-4a6a-8ff3-76fc359c38d5,36,27,c31b06ee-af84-4779-aead-064d9a5eb331
283,46018d4a-5ab9-4a2a-820c-9f90ad49cca1,2023-11-22 09:18:00,e0794e9a-86e5-4137-8b2c-cf1dc13f893a,08f363ff-01d2-418c-96a4-13714a735a11,105,43,5305c950-fe2e-4f2a-96b1-d1839566e61b
284,b88d311f-148d-4b25-a8fd-6bae2cb1a48c,2023-02-20 09:29:00,ce9a35bd-39db-423a-99bd-0b3e4aae54b6,9bee2879-0ea0-4957-a678-7006f0d9dd2f,26,55,83bf4678-963a-479c-a002-80480e7b0fe2
285,f5a9b4d3-5bac-45c2-8d15-8d61462372f0,2023-05-01 23:06:00,a839082d-e55c-45d8-b37c-6bf12dbf29e2,85bba98f-e723-4f58-b5c1-d5a2b5072164,49,22,910e8882-7483-4245-abdd-85ddeaa41853
286,a92105e0-b0c8-4694-b710-8d5f94ab1884,2023-01-06 22:47:00,725530d3-ab5c-401a-b777-e015e0fe4c7c,209742e6-aae4-48af-9f82-dc479748b9ba,117,59,a93a45dd-8328-4eb7-b385-26b9aba72d9c
287,b0d34c25-45bc-46ee-8478-fd75f69a68f3,2023-06-24 12:32:00,d8dfcffb-2bab-492f-9e44-da6c697c1abe,9b42368d-96c7-4898-b6c7-ac4f81748f89,159,49,d0090dcb-64b7-47e5-b7b8-7ea83db091cb
288,5aa985b6-0668-4d8c-b981-fc411d916915,2023-02-05 21:51:00,42fb4116-c967-4b26-baaf-00b9968f1496,8354cf56-3f1e-4531-a404-96d0e5fa29a8,23,6,0a6825da-1441-49e3-9a72-048f3ba83bf8
289,67c37b5c-c10a-4846-9bcf-0a4571b58915,2023-07-25 17:06:00,da0138f4-8010-4263-a89c-6ce5f9684b45,04758714-791a-480b-a8e0-28fef5f2b7b8,86,39,8eb742b4-c4bc-4b77-ada5-940f7c211316
290,93687ded-ec62-4f44-955e-f9290c0db6e0,2023-08-26 23:23:00,054d342d-fc3e-4793-aa0f-ddadce96a56e,796508e6-ed90-4b6d-b2ad-4b6551edc340,127,55,c4703c81-53fa-4c51-9d81-aa3476abfbfb
291,58f709bc-7c4c-4c47-92f9-5624260838bb,2023-11-28 10:32:00,0cc87618-8417-4ec5-97db-2f20981d3080,f5e2967f-8b3f-435f-8986-b80c7e9b79bd,113,7,3e3d2189-cebd-4167-93af-7378c5e891c7
292,5f7a98f7-1812-4e2f-a7c3-baef3445db5b,2023-03-12 09:10:00,065c845d-fc3e-4112-a5a6-619ad11de591,2582eebb-e20f-476a-af28-68363ffd06c0,5,46,7fcbf50d-8dcc-4e50-9b93-88f7dd7adc81
293,a803fa8b-7f85-4792-a0a5-89504a43375c,2023-10-30 11:47:00,3721e5c7-8dfb-4f4c-8aa1-e4abe3446a86,d3d8b662-ed6c-4902-a23c-42fa61530061,176,47,31bdc8ef-c42c-4d8f-a5e9-e0bfb89c35b4
294,84206f97-d563-46ab-87b1-b3cdade81d38,2023-01-25 20:02:00,9aeaaa3c-12d5-48f4-8a17-8d8820004f5d,1e8ebff1-b14c-48a6-9bc1-1dffa0cf8870,21,29,493fa24a-bb63-4b21-901c-34d71ea3f90c
295,bdf2e55f-39d5-462a-bf30-f4eec3c0e705,2023-05-21 11:34:00,d8e5fcdd-df99-4684-918e-8c2dca89226c,d4b27b2f-c40f-4675-b786-9d5e399e2192,53,18,6d702595-7c20-419b-858d-6d07b7c95185
296,281e824d-bfde-477d-b6a6-d01015426e3a,2023-02-10 13:36:00,06bf719f-6c2e-46cd-8940-8385fb3626bf,9427bef9-e54c-428a-b537-fc82a3145566,108,11,6130373c-34ac-479a-b9b0-1d99bcd909ac
297,03811627-ca2a-4165-9760-bc56a2f69669,2023-11-21 15:15:00,f9f565bf-484f-4300-ae94-b2df1a26c22d,0f57ae90-ef79-416f-a9a0-e3a1872c0954,73,4,d0ee2dd9-26d4-4bad-a654-8a5fad3f24f8
298,bfd01e04-c47c-43f6-98dd-9439a119ef2f,2024-02-07 18:11:00,758a7f78-caff-4cf3-ae44-0bd75335801d,c1a0582d-725e-4bf1-8a2d-d84f26469f76,97,3,2613c792-0131-4a8a-b83b-bfe2b767379a
299,e0f86a34-0970-4c2c-aca1-fdcb5ff4518a,2023-09-04 18:46:00,1279e873-3644-47a6-bade-1b8b57a37c98,462c7a7d-3ad4-4c5a-acda-06f3a6647fb8,58,20,b9847cfc-e02e-453a-aadb-d368160712a0
300,5b9651a5-9eaf-4154-b932-4dc55b6e42cc,2023-01-17 20:32:00,99601001-389b-4ff0-958d-302a44611171,0e93877b-2bf5-406a-99ad-092a3f31f7c3,194,30,f7a0fbe5-5f1b-4ec1-a021-d0974ce5d973
301,99c383e9-bff2-4aa3-9f66-25680c09af90,2023-08-11 19:02:00,59eb80c5-f4f2-4711-852e-67888752724f,98e8f883-e469-4c09-966f-84e318c14898,109,10,8d8d13e3-30dd-40c6-aaa6-1d2212ed8e38
302,fa1ec972-28ef-4064-81b8-7ec876103b45,2023-11-26 13:39:00,9204f3ae-671b-4ddf-aae5-b3fc7647e53a,cd7e4d10-9b8e-462c-baa2-92acde119408,66,60,854aa5ea-4495-44f7-9b01-aeba764bf2bb
303,74ee6606-10eb-4331-ae8e-2afcc2c6459a,2023-04-23 08:44:00,04446e01-e87a-471b-90c4-0410c8fdee03,838074a6-3cc4-48c9-9ad0-3f97c727d761,6,22,3e528636-261a-48fe-967e-30b819cd5792
304,a23b2d9a-ee63-4a3b-a854-14d9a35a8e58,2023-12-28 16:38:00,62d56759-b182-4aed-b33e-263604055fc4,dff0276b-664a-46ac-ab29-36549b48fb7e,153,48,c94cbc2b-3abc-4a74-afc4-efe45042f112
305,66750a07-9904-44b1-ba6f-9927dcb07f30,2023-08-02 14:06:00,28da1e9d-fbea-4d1b-a72a-96a3fabc6e30,ed1b7a37-f259-4db3-8206-5a0adee2fe20,177,7,b7ea5835-df69-4372-9efb-92f6c7494327
306,57dc9d7d-4eea-4d46-8b2a-a77c33ae1255,2024-03-16 23:53:00,e70b02bf-a177-4b94-b28a-022dfb843aab,ff76ffce-c2f1-4aed-9890-39e8231e1fca,176,59,d0a29aee-a571-45f4-9e30-c93f15bb5291
307,93906156-e651-49d0-aaf8-3491d6417de6,2023-06-27 19:44:00,8ef9b316-86d9-4b9b-a704-e7bc840d12ec,26e0f3a4-fb1c-4599-bf11-ebeeab3e6fb7,152,59,6f317880-41ac-4294-9899-8c45c140fe39
308,11e5307d-dd96-4996-b061-f772eeb5232e,2024-03-26 09:51:00,dc7f5772-c6b1-41e2-bbfc-830fdbfe8d8d,0c148887-7c01-494a-a526-4e42fcbefbee,33,22,40b430f4-885d-4f1d-ac6d-699f5395db8b
309,ed7e7bd2-3725-4606-a97f-05653fe99615,2023-08-15 21:36:00,dab8c6fa-a3e4-443e-9720-19ace177e326,847cf933-d90a-46bc-bd50-133e4139d895,173,20,32c2e5ed-f014-498d-a93b-4c594d9b2896
310,90f16f6e-8dee-43b7-9a1d-ac869995f05c,2024-01-14 11:34:00,a0c3ec44-4fd5-4a62-bfe6-201ea94f2c3d,eac16f71-e0f2-4fb1-a747-22a6436716da,95,45,029a3b94-12fb-4fbd-8d4b-48a9eee4518c
311,3cb5639b-6848-462a-8745-0073e0bf4735,2023-07-17 12:28:00,3b57efee-b27e-4c4a-ac2e-7554c5d0f4ac,05ce3424-0116-43c2-a828-c610ddd9a73f,85,3,8dc9c310-8d44-40f4-9e91-5c65575139b4
312,8a5f18a2-a3fc-421b-814a-ad86d9fcc8b9,2023-09-30 18:37:00,f2409db8-b10b-4e09-8828-23672b6ae6d2,44c78f03-ff8a-43dd-9a10-b037477034e4,19,10,ff4a1948-ab98-4364-b773-dc1e2ba8366d
313,dbe96c0b-89a4-4fea-87a9-c5777b66d3e7,2023-06-22 11:45:00,11424673-0e6a-4f00-aeca-adceb2bb3e0d,fedaee51-26b2-4a0e-92e4-673d7f2fad43,50,50,8bc68e77-42a9-4f9f-a440-433aa8b0a0fa
314,36489541-2b5a-4983-9457-4ccc77730aff,2023-03-26 21:12:00,e66313a9-8837-4ba9-8217-539736529522,14f65114-d32e-49c5-be4a-7c8a1e77e699,48,7,7e0dcf88-a697-4659-9825-f016dda579ac
315,bccf7fbc-6814-43f3-81d6-30838fc9d49a,2023-04-05 22:25:00,ae1706c5-d68c-407c-99cf-2faf58935c23,26062c8a-2e41-46f7-9e52-d32ee5df4fe3,120,31,e8df7ae0-e5f2-4715-98f0-0bd1c04f666b
316,f67bcaf1-b259-4a25-bd53-1262a548cd99,2024-03-20 15:50:00,37b92cad-48eb-4693-9e02-2dda7021e3ad,bbde162a-6da1-4432-a32d-27f4a94baef0,138,58,1b614a03-c294-4a5f-af9c-0efc88e9a0b5
317,ac24d5d3-c90c-4a84-85be-2c1327a96d1f,2023-05-17 09:58:00,4f24b364-3fef-445d-a3dc-3a47d7994c0b,8cd48d7e-8ad5-4a2d-997f-32419828ee4a,16,44,7c0f2497-d2f1-4d63-b461-70be51ba1a61
318,4ec3b5d8-e2da-4ff6-90b9-513a8564b566,2024-01-31 18:58:00,5f40deac-6c6d-484f-bc08-364acd4e2ad8,ee7b915b-3a13-4580-8e21-5b5faacb623e,169,33,843054fb-380c-41df-bf7b-10cd58513e47
319,e7c68425-efe8-4f18-8ad6-27acca44a7c9,2023-08-19 18:20:00,c86830f2-ce63-4a62-84fe-16f3cd46955e,ca51c1c1-1c07-4628-8abe-a5746f03b951,98,30,accc9559-81ea-4ee6-92c8-ff346323a753
320,10936bbf-ada6-4032-8a74-f4d14e716074,2023-04-08 22:30:00,13dbbc7b-b82c-408a-96cf-43fbd0579e50,4d51b3cc-9c26-48f1-a447-70c064c2557c,186,31,1046f0e4-f34c-4176-a1d7-535d555f3985
321,d50647e8-122f-440f-ab99-0b1c7d5126ae,2024-01-27 13:06:00,8763e141-a078-4538-9bc9-6ee85b611941,b7f5b3f7-691f-4bca-a793-8e568390cc2c,10,37,b7723860-5b9b-4851-88b1-94b5401ca53f
322,4e540720-0f50-4044-9660-b7221b21745f,2024-03-29 21:00:00,f2c855dc-1e42-495e-8bd9-51876b218dd5,842ae613-7c8d-48aa-b121-1b1e62464e5d,149,46,435f7614-37d1-4ab8-96e4-45705fb9321a
323,1084ccc4-b72f-47c9-a8bc-41904dafd4ea,2023-12-17 10:36:00,1a88f019-b29b-4472-9c65-08b3e91f2605,0a5deafa-0035-44db-9504-6930a1b6a9b5,57,37,61126a88-54f2-4af6-a2a0-10da79a1fa9f
324,a6ccf285-89a0-493b-a59d-cf76c9a27a75,2024-01-22 12:06:00,90f9107a-5cc0-4d3c-b379-aa9c0838462e,9d27b4d8-5fca-4ee5-85fa-dfa71eca5a44,52,16,5310a03e-d413-4af1-9be0-7a1374a2435c
325,6b7b2d86-2ca3-480b-9e02-a6ee268b3bcb,2023-11-30 15:17:00,97a99021-ef17-4cb3-b291-96174f1fdc75,5dddd466-21b5-46cf-94b8-791339eabc0b,1,5,27474ad6-bd21-4214-a88f-67c630758e88
326,17d4af63-e47b-409f-b971-c908781c52b8,2023-01-14 14:29:00,1da0ba6d-949b-4946-a515-fd59a08b7343,778b541a-d7b5-4b5c-8088-38ad4b3f158d,194,56,3a95a2f2-91c9-4995-84dc-a2bfb66f0715
